timestamp,model,round,thread_id,prompt_index,prompt,status_code,success,error,latency_ms,reply_chars,cpu_pct_avg,ram_mb_avg,error_message
2026-03-29T01:05:47,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,5,Bir toplanti notu icin aksiyon maddeleri cikar.,500,0,1,94.48,0,48.75,104.61,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:47,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,6,Bu cumleyi daha resmi yap: yarin goruselim.,500,0,1,95.27,0,48.65,104.61,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:47,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,500,0,1,111.09,0,61.0,103.2,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:47,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,8,"Python'da list comprehension nedir, bir ornek ver.",500,0,1,130.49,0,62.0,101.53,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:47,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,500,0,1,155.31,0,63.2,101.6,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:48,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,10,Kisa bir motivasyon mesaji yaz.,500,0,1,158.07,0,61.85,100.46,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:48,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,11,Bir e-postayi nazikce reddeden cevap yaz.,500,0,1,191.55,0,68.15,99.19,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:48,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,12,Ayni bilgiyi teknik olmayan birine anlat.,500,0,1,158.02,0,68.8,95.2,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:49,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",500,0,1,133.47,0,60.05,95.23,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:49,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,500,0,1,128.12,0,64.95,95.23,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:49,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,500,0,1,110.63,0,59.8,92.59,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:49,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,500,0,1,110.87,0,63.25,92.59,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:49,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,500,0,1,95.92,0,58.4,92.59,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:50,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,18,Bir fikri arti ve eksi yonleriyle degerlendir.,500,0,1,95.86,0,64.65,92.59,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:50,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,500,0,1,95.4,0,62.85,92.6,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:50,gemma3:4b-it-qat,1,bench-gemma3_4b-it-qat-r1,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,500,0,1,96.52,0,55.5,92.61,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:50,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,1,"Merhaba, kisaca kendini tanit.",500,0,1,96.64,0,66.0,92.61,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:50,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,2,Bugun icin 3 maddelik bir calisma plani olustur.,500,0,1,96.16,0,62.55,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:50,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,500,0,1,98.51,0,55.65,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,4,Kisa bir tesekkur e-postasi taslagi yaz.,500,0,1,95.36,0,64.85,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,5,Bir toplanti notu icin aksiyon maddeleri cikar.,500,0,1,96.58,0,59.8,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,6,Bu cumleyi daha resmi yap: yarin goruselim.,500,0,1,94.61,0,56.1,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,500,0,1,84.84,0,66.7,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,8,"Python'da list comprehension nedir, bir ornek ver.",500,0,1,86.39,0,63.15,92.62,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,500,0,1,87.37,0,56.75,92.5,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:51,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,10,Kisa bir motivasyon mesaji yaz.,500,0,1,85.86,0,54.95,92.38,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:52,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,11,Bir e-postayi nazikce reddeden cevap yaz.,500,0,1,85.1,0,64.05,92.38,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:52,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,12,Ayni bilgiyi teknik olmayan birine anlat.,500,0,1,88.53,0,64.25,92.23,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:52,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",500,0,1,85.37,0,60.4,92.09,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:52,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,500,0,1,85.44,0,55.85,92.09,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:52,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,500,0,1,85.58,0,57.9,92.09,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:52,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,500,0,1,85.39,0,64.4,92.09,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:53,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,500,0,1,75.92,0,61.95,92.09,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:53,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,18,Bir fikri arti ve eksi yonleriyle degerlendir.,500,0,1,82.87,0,57.85,92.2,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:53,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,500,0,1,82.4,0,56.25,92.31,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:53,gemma3:4b-it-qat,2,bench-gemma3_4b-it-qat-r2,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,500,0,1,88.85,0,55.75,92.31,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:53,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,1,"Merhaba, kisaca kendini tanit.",500,0,1,89.87,0,65.1,92.31,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:53,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,2,Bugun icin 3 maddelik bir calisma plani olustur.,500,0,1,84.52,0,62.9,92.31,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,3,Asagidaki metni tek cumlede ozetle: Yapay zeka arastirmasi hizla gelisiyor.,500,0,1,197.51,0,49.3,92.23,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,4,Kisa bir tesekkur e-postasi taslagi yaz.,500,0,1,75.6,0,40.85,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,5,Bir toplanti notu icin aksiyon maddeleri cikar.,500,0,1,75.47,0,46.45,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,6,Bu cumleyi daha resmi yap: yarin goruselim.,500,0,1,76.84,0,51.75,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,7,Asagidaki metni iki madde halinde ozetle: Proje gizlilik odakli ve yerelde calisir.,500,0,1,74.86,0,55.5,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,8,"Python'da list comprehension nedir, bir ornek ver.",500,0,1,74.5,0,60.1,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,9,Sana bir gorev verdigimde nasil adim adim ilerlersin?,500,0,1,75.75,0,61.6,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:54,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,10,Kisa bir motivasyon mesaji yaz.,500,0,1,76.71,0,62.3,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,11,Bir e-postayi nazikce reddeden cevap yaz.,500,0,1,73.62,0,63.4,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,12,Ayni bilgiyi teknik olmayan birine anlat.,500,0,1,75.91,0,63.4,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,13,"Asagidaki metinden anahtar kelimeleri cikar: yerel model, gizlilik, e-posta, ozet.",500,0,1,74.84,0,63.45,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,14,Takim ici durum guncellemesi icin 4 satirlik metin yaz.,500,0,1,77.28,0,61.4,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,15,Haftalik hedefleri takip etmek icin basit bir tablo oner.,500,0,1,75.21,0,58.55,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,16,Asagidaki soruya tek paragrafla cevap ver: Neden cevrimdisi sistem?,500,0,1,76.23,0,57.45,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:55,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,17,Bir kullanicidan eksik bilgi istemek icin kibar bir mesaj yaz.,500,0,1,74.74,0,57.0,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:56,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,18,Bir fikri arti ve eksi yonleriyle degerlendir.,500,0,1,76.27,0,55.85,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:56,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,19,Asagidaki metni daha acik yaz: Model secimi performansi etkiler.,500,0,1,74.75,0,55.75,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
2026-03-29T01:05:56,gemma3:4b-it-qat,3,bench-gemma3_4b-it-qat-r3,20,Bugunku isi bitirirken yarin icin kisa bir not birak.,500,0,1,87.69,0,56.3,92.17,registry.ollama.ai/library/gemma3:4b-it-qat does not support tools (status code: 400)
